scenario,run,week,store_id,model_id,demand_units,sold_units,stockout_units,ending_inventory_units,revenue
low_demand,9,5,ST019,MD019,1,0,1,0,0.0
low_demand,9,5,ST019,MD020,0,0,0,0,0.0
low_demand,9,5,ST019,MD021,1,0,1,0,0.0
low_demand,9,5,ST019,MD022,0,0,0,0,0.0
low_demand,9,5,ST019,MD023,0,0,0,0,0.0
low_demand,9,5,ST019,MD024,1,0,1,0,0.0
low_demand,9,5,ST019,MD025,0,0,0,0,0.0
low_demand,9,5,ST019,MD026,0,0,0,0,0.0
low_demand,9,5,ST019,MD027,1,0,1,0,0.0
low_demand,9,5,ST019,MD028,0,0,0,0,0.0
low_demand,9,5,ST019,MD029,0,0,0,0,0.0
low_demand,9,5,ST019,MD030,0,0,0,0,0.0
low_demand,9,5,ST019,MD031,0,0,0,0,0.0
low_demand,9,5,ST019,MD032,1,0,1,0,0.0
low_demand,9,5,ST019,MD033,0,0,0,0,0.0
low_demand,9,5,ST019,MD034,0,0,0,0,0.0
low_demand,9,5,ST019,MD035,2,0,2,0,0.0
low_demand,9,5,ST019,MD036,0,0,0,0,0.0
low_demand,9,5,ST019,MD037,0,0,0,0,0.0
low_demand,9,5,ST019,MD038,1,0,1,0,0.0
low_demand,9,5,ST019,MD039,1,0,1,0,0.0
low_demand,9,5,ST019,MD040,0,0,0,0,0.0
low_demand,9,5,ST019,MD041,0,0,0,0,0.0
low_demand,9,5,ST019,MD042,0,0,0,0,0.0
low_demand,9,5,ST019,MD043,0,0,0,0,0.0
low_demand,9,5,ST019,MD044,0,0,0,0,0.0
low_demand,9,5,ST019,MD045,0,0,0,0,0.0
low_demand,9,5,ST019,MD046,0,0,0,0,0.0
low_demand,9,5,ST019,MD047,0,0,0,0,0.0
low_demand,9,5,ST019,MD048,0,0,0,0,0.0
low_demand,9,5,ST019,MD049,0,0,0,0,0.0
low_demand,9,5,ST019,MD050,0,0,0,0,0.0
low_demand,9,5,ST019,MD051,0,0,0,0,0.0
low_demand,9,5,ST019,MD052,0,0,0,0,0.0
low_demand,9,5,ST019,MD053,0,0,0,0,0.0
low_demand,9,5,ST019,MD054,0,0,0,0,0.0
low_demand,9,5,ST019,MD055,0,0,0,0,0.0
low_demand,9,5,ST019,MD056,0,0,0,0,0.0
low_demand,9,5,ST019,MD057,0,0,0,0,0.0
low_demand,9,5,ST019,MD058,0,0,0,0,0.0
low_demand,9,5,ST019,MD059,0,0,0,0,0.0
low_demand,9,5,ST019,MD060,0,0,0,0,0.0
low_demand,9,5,ST020,MD001,0,0,0,0,0.0
low_demand,9,5,ST020,MD002,0,0,0,0,0.0
low_demand,9,5,ST020,MD003,1,0,1,0,0.0
low_demand,9,5,ST020,MD004,0,0,0,0,0.0
low_demand,9,5,ST020,MD005,0,0,0,0,0.0
low_demand,9,5,ST020,MD006,0,0,0,0,0.0
low_demand,9,5,ST020,MD007,0,0,0,0,0.0
low_demand,9,5,ST020,MD008,0,0,0,0,0.0
low_demand,9,5,ST020,MD009,0,0,0,0,0.0
low_demand,9,5,ST020,MD010,4,0,4,0,0.0
low_demand,9,5,ST020,MD011,0,0,0,0,0.0
low_demand,9,5,ST020,MD012,4,0,4,0,0.0
low_demand,9,5,ST020,MD013,0,0,0,0,0.0
low_demand,9,5,ST020,MD014,0,0,0,0,0.0
low_demand,9,5,ST020,MD015,0,0,0,0,0.0
low_demand,9,5,ST020,MD016,2,0,2,0,0.0
low_demand,9,5,ST020,MD017,1,0,1,0,0.0
low_demand,9,5,ST020,MD018,0,0,0,0,0.0
low_demand,9,5,ST020,MD019,1,0,1,0,0.0
low_demand,9,5,ST020,MD020,1,0,1,0,0.0
low_demand,9,5,ST020,MD021,1,0,1,0,0.0
low_demand,9,5,ST020,MD022,0,0,0,0,0.0
low_demand,9,5,ST020,MD023,0,0,0,0,0.0
low_demand,9,5,ST020,MD024,0,0,0,0,0.0
low_demand,9,5,ST020,MD025,0,0,0,0,0.0
low_demand,9,5,ST020,MD026,0,0,0,0,0.0
low_demand,9,5,ST020,MD027,0,0,0,0,0.0
low_demand,9,5,ST020,MD028,0,0,0,0,0.0
low_demand,9,5,ST020,MD029,0,0,0,0,0.0
low_demand,9,5,ST020,MD030,0,0,0,0,0.0
low_demand,9,5,ST020,MD031,0,0,0,0,0.0
low_demand,9,5,ST020,MD032,0,0,0,0,0.0
low_demand,9,5,ST020,MD033,0,0,0,0,0.0
low_demand,9,5,ST020,MD034,0,0,0,0,0.0
low_demand,9,5,ST020,MD035,0,0,0,0,0.0
low_demand,9,5,ST020,MD036,0,0,0,0,0.0
low_demand,9,5,ST020,MD037,0,0,0,0,0.0
low_demand,9,5,ST020,MD038,0,0,0,0,0.0
low_demand,9,5,ST020,MD039,0,0,0,0,0.0
low_demand,9,5,ST020,MD040,0,0,0,0,0.0
low_demand,9,5,ST020,MD041,0,0,0,0,0.0
low_demand,9,5,ST020,MD042,0,0,0,0,0.0
low_demand,9,5,ST020,MD043,0,0,0,0,0.0
low_demand,9,5,ST020,MD044,0,0,0,0,0.0
low_demand,9,5,ST020,MD045,0,0,0,0,0.0
low_demand,9,5,ST020,MD046,0,0,0,0,0.0
low_demand,9,5,ST020,MD047,0,0,0,0,0.0
low_demand,9,5,ST020,MD048,0,0,0,0,0.0
low_demand,9,5,ST020,MD049,0,0,0,0,0.0
low_demand,9,5,ST020,MD050,0,0,0,0,0.0
low_demand,9,5,ST020,MD051,0,0,0,0,0.0
low_demand,9,5,ST020,MD052,0,0,0,0,0.0
low_demand,9,5,ST020,MD053,0,0,0,0,0.0
low_demand,9,5,ST020,MD054,0,0,0,0,0.0
low_demand,9,5,ST020,MD055,0,0,0,0,0.0
low_demand,9,5,ST020,MD056,0,0,0,0,0.0
low_demand,9,5,ST020,MD057,0,0,0,0,0.0
low_demand,9,5,ST020,MD058,0,0,0,0,0.0
low_demand,9,5,ST020,MD059,0,0,0,0,0.0
low_demand,9,5,ST020,MD060,0,0,0,0,0.0
low_demand,9,5,ST021,MD001,0,0,0,0,0.0
low_demand,9,5,ST021,MD002,0,0,0,0,0.0
low_demand,9,5,ST021,MD003,0,0,0,0,0.0
low_demand,9,5,ST021,MD004,0,0,0,0,0.0
low_demand,9,5,ST021,MD005,0,0,0,0,0.0
low_demand,9,5,ST021,MD006,0,0,0,0,0.0
low_demand,9,5,ST021,MD007,1,0,1,0,0.0
low_demand,9,5,ST021,MD008,0,0,0,0,0.0
low_demand,9,5,ST021,MD009,0,0,0,0,0.0
low_demand,9,5,ST021,MD010,3,0,3,0,0.0
low_demand,9,5,ST021,MD011,0,0,0,0,0.0
low_demand,9,5,ST021,MD012,6,0,6,0,0.0
low_demand,9,5,ST021,MD013,0,0,0,0,0.0
low_demand,9,5,ST021,MD014,0,0,0,0,0.0
low_demand,9,5,ST021,MD015,0,0,0,0,0.0
low_demand,9,5,ST021,MD016,2,0,2,0,0.0
low_demand,9,5,ST021,MD017,0,0,0,0,0.0
low_demand,9,5,ST021,MD018,0,0,0,0,0.0
low_demand,9,5,ST021,MD019,1,0,1,0,0.0
low_demand,9,5,ST021,MD020,0,0,0,0,0.0
low_demand,9,5,ST021,MD021,3,0,3,0,0.0
low_demand,9,5,ST021,MD022,0,0,0,0,0.0
low_demand,9,5,ST021,MD023,0,0,0,0,0.0
low_demand,9,5,ST021,MD024,1,0,1,0,0.0
low_demand,9,5,ST021,MD025,0,0,0,0,0.0
low_demand,9,5,ST021,MD026,0,0,0,0,0.0
low_demand,9,5,ST021,MD027,1,0,1,0,0.0
low_demand,9,5,ST021,MD028,0,0,0,0,0.0
low_demand,9,5,ST021,MD029,0,0,0,0,0.0
low_demand,9,5,ST021,MD030,0,0,0,0,0.0
low_demand,9,5,ST021,MD031,0,0,0,0,0.0
low_demand,9,5,ST021,MD032,0,0,0,0,0.0
low_demand,9,5,ST021,MD033,0,0,0,0,0.0
low_demand,9,5,ST021,MD034,0,0,0,0,0.0
low_demand,9,5,ST021,MD035,0,0,0,0,0.0
low_demand,9,5,ST021,MD036,0,0,0,0,0.0
low_demand,9,5,ST021,MD037,0,0,0,0,0.0
low_demand,9,5,ST021,MD038,1,0,1,0,0.0
low_demand,9,5,ST021,MD039,0,0,0,0,0.0
low_demand,9,5,ST021,MD040,0,0,0,0,0.0
low_demand,9,5,ST021,MD041,0,0,0,0,0.0
low_demand,9,5,ST021,MD042,0,0,0,0,0.0
low_demand,9,5,ST021,MD043,0,0,0,0,0.0
low_demand,9,5,ST021,MD044,0,0,0,0,0.0
low_demand,9,5,ST021,MD045,0,0,0,0,0.0
low_demand,9,5,ST021,MD046,0,0,0,0,0.0
low_demand,9,5,ST021,MD047,0,0,0,0,0.0
low_demand,9,5,ST021,MD048,0,0,0,0,0.0
low_demand,9,5,ST021,MD049,0,0,0,0,0.0
low_demand,9,5,ST021,MD050,0,0,0,0,0.0
low_demand,9,5,ST021,MD051,0,0,0,0,0.0
low_demand,9,5,ST021,MD052,0,0,0,0,0.0
low_demand,9,5,ST021,MD053,0,0,0,0,0.0
low_demand,9,5,ST021,MD054,0,0,0,0,0.0
low_demand,9,5,ST021,MD055,0,0,0,0,0.0
low_demand,9,5,ST021,MD056,0,0,0,0,0.0
low_demand,9,5,ST021,MD057,0,0,0,0,0.0
low_demand,9,5,ST021,MD058,0,0,0,0,0.0
low_demand,9,5,ST021,MD059,0,0,0,0,0.0
low_demand,9,5,ST021,MD060,0,0,0,0,0.0
low_demand,9,5,ST022,MD001,1,0,1,0,0.0
low_demand,9,5,ST022,MD002,2,0,2,0,0.0
low_demand,9,5,ST022,MD003,2,0,2,0,0.0
low_demand,9,5,ST022,MD004,0,0,0,0,0.0
low_demand,9,5,ST022,MD005,0,0,0,0,0.0
low_demand,9,5,ST022,MD006,2,0,2,0,0.0
low_demand,9,5,ST022,MD007,0,0,0,0,0.0
low_demand,9,5,ST022,MD008,0,0,0,0,0.0
low_demand,9,5,ST022,MD009,0,0,0,0,0.0
low_demand,9,5,ST022,MD010,2,0,2,0,0.0
low_demand,9,5,ST022,MD011,0,0,0,0,0.0
low_demand,9,5,ST022,MD012,6,0,6,0,0.0
low_demand,9,5,ST022,MD013,0,0,0,0,0.0
low_demand,9,5,ST022,MD014,0,0,0,0,0.0
low_demand,9,5,ST022,MD015,0,0,0,0,0.0
low_demand,9,5,ST022,MD016,4,0,4,0,0.0
low_demand,9,5,ST022,MD017,0,0,0,0,0.0
low_demand,9,5,ST022,MD018,0,0,0,0,0.0
low_demand,9,5,ST022,MD019,0,0,0,0,0.0
low_demand,9,5,ST022,MD020,0,0,0,0,0.0
low_demand,9,5,ST022,MD021,4,0,4,0,0.0
low_demand,9,5,ST022,MD022,0,0,0,0,0.0
low_demand,9,5,ST022,MD023,0,0,0,0,0.0
low_demand,9,5,ST022,MD024,0,0,0,0,0.0
low_demand,9,5,ST022,MD025,0,0,0,0,0.0
low_demand,9,5,ST022,MD026,0,0,0,0,0.0
low_demand,9,5,ST022,MD027,1,0,1,0,0.0
low_demand,9,5,ST022,MD028,0,0,0,0,0.0
low_demand,9,5,ST022,MD029,0,0,0,0,0.0
low_demand,9,5,ST022,MD030,0,0,0,0,0.0
low_demand,9,5,ST022,MD031,0,0,0,0,0.0
low_demand,9,5,ST022,MD032,0,0,0,0,0.0
low_demand,9,5,ST022,MD033,0,0,0,0,0.0
low_demand,9,5,ST022,MD034,0,0,0,0,0.0
low_demand,9,5,ST022,MD035,1,0,1,0,0.0
low_demand,9,5,ST022,MD036,0,0,0,0,0.0
low_demand,9,5,ST022,MD037,0,0,0,0,0.0
low_demand,9,5,ST022,MD038,1,0,1,0,0.0
low_demand,9,5,ST022,MD039,1,0,1,0,0.0
low_demand,9,5,ST022,MD040,0,0,0,0,0.0
low_demand,9,5,ST022,MD041,0,0,0,0,0.0
low_demand,9,5,ST022,MD042,0,0,0,0,0.0
low_demand,9,5,ST022,MD043,0,0,0,0,0.0
low_demand,9,5,ST022,MD044,0,0,0,0,0.0
low_demand,9,5,ST022,MD045,0,0,0,0,0.0
low_demand,9,5,ST022,MD046,0,0,0,0,0.0
low_demand,9,5,ST022,MD047,0,0,0,0,0.0
low_demand,9,5,ST022,MD048,0,0,0,0,0.0
low_demand,9,5,ST022,MD049,0,0,0,0,0.0
low_demand,9,5,ST022,MD050,0,0,0,0,0.0
low_demand,9,5,ST022,MD051,0,0,0,0,0.0
low_demand,9,5,ST022,MD052,0,0,0,0,0.0
low_demand,9,5,ST022,MD053,0,0,0,0,0.0
low_demand,9,5,ST022,MD054,0,0,0,0,0.0
low_demand,9,5,ST022,MD055,0,0,0,0,0.0
low_demand,9,5,ST022,MD056,0,0,0,0,0.0
low_demand,9,5,ST022,MD057,0,0,0,0,0.0
low_demand,9,5,ST022,MD058,0,0,0,0,0.0
low_demand,9,5,ST022,MD059,0,0,0,0,0.0
low_demand,9,5,ST022,MD060,0,0,0,0,0.0
low_demand,9,5,ST023,MD001,1,0,1,0,0.0
low_demand,9,5,ST023,MD002,1,0,1,0,0.0
low_demand,9,5,ST023,MD003,1,0,1,0,0.0
low_demand,9,5,ST023,MD004,0,0,0,0,0.0
low_demand,9,5,ST023,MD005,0,0,0,0,0.0
low_demand,9,5,ST023,MD006,0,0,0,0,0.0
low_demand,9,5,ST023,MD007,0,0,0,0,0.0
low_demand,9,5,ST023,MD008,0,0,0,0,0.0
low_demand,9,5,ST023,MD009,0,0,0,0,0.0
low_demand,9,5,ST023,MD010,2,0,2,0,0.0
low_demand,9,5,ST023,MD011,0,0,0,0,0.0
low_demand,9,5,ST023,MD012,17,0,17,0,0.0
low_demand,9,5,ST023,MD013,0,0,0,0,0.0
low_demand,9,5,ST023,MD014,0,0,0,0,0.0
low_demand,9,5,ST023,MD015,0,0,0,0,0.0
low_demand,9,5,ST023,MD016,2,0,2,0,0.0
low_demand,9,5,ST023,MD017,0,0,0,0,0.0
low_demand,9,5,ST023,MD018,0,0,0,0,0.0
low_demand,9,5,ST023,MD019,1,0,1,0,0.0
low_demand,9,5,ST023,MD020,0,0,0,0,0.0
low_demand,9,5,ST023,MD021,3,0,3,0,0.0
low_demand,9,5,ST023,MD022,0,0,0,0,0.0
low_demand,9,5,ST023,MD023,0,0,0,0,0.0
low_demand,9,5,ST023,MD024,0,0,0,0,0.0
low_demand,9,5,ST023,MD025,0,0,0,0,0.0
low_demand,9,5,ST023,MD026,0,0,0,0,0.0
low_demand,9,5,ST023,MD027,1,0,1,0,0.0
low_demand,9,5,ST023,MD028,0,0,0,0,0.0
low_demand,9,5,ST023,MD029,0,0,0,0,0.0
low_demand,9,5,ST023,MD030,0,0,0,0,0.0
low_demand,9,5,ST023,MD031,0,0,0,0,0.0
low_demand,9,5,ST023,MD032,0,0,0,0,0.0
low_demand,9,5,ST023,MD033,0,0,0,0,0.0
low_demand,9,5,ST023,MD034,0,0,0,0,0.0
low_demand,9,5,ST023,MD035,0,0,0,0,0.0
low_demand,9,5,ST023,MD036,0,0,0,0,0.0
low_demand,9,5,ST023,MD037,0,0,0,0,0.0
low_demand,9,5,ST023,MD038,0,0,0,0,0.0
low_demand,9,5,ST023,MD039,0,0,0,0,0.0
low_demand,9,5,ST023,MD040,0,0,0,0,0.0
low_demand,9,5,ST023,MD041,0,0,0,0,0.0
low_demand,9,5,ST023,MD042,0,0,0,0,0.0
low_demand,9,5,ST023,MD043,0,0,0,0,0.0
low_demand,9,5,ST023,MD044,0,0,0,0,0.0
low_demand,9,5,ST023,MD045,0,0,0,0,0.0
low_demand,9,5,ST023,MD046,0,0,0,0,0.0
low_demand,9,5,ST023,MD047,0,0,0,0,0.0
low_demand,9,5,ST023,MD048,0,0,0,0,0.0
low_demand,9,5,ST023,MD049,0,0,0,0,0.0
low_demand,9,5,ST023,MD050,0,0,0,0,0.0
low_demand,9,5,ST023,MD051,0,0,0,0,0.0
low_demand,9,5,ST023,MD052,0,0,0,0,0.0
low_demand,9,5,ST023,MD053,0,0,0,0,0.0
low_demand,9,5,ST023,MD054,0,0,0,0,0.0
low_demand,9,5,ST023,MD055,0,0,0,0,0.0
low_demand,9,5,ST023,MD056,0,0,0,0,0.0
low_demand,9,5,ST023,MD057,0,0,0,0,0.0
low_demand,9,5,ST023,MD058,0,0,0,0,0.0
low_demand,9,5,ST023,MD059,0,0,0,0,0.0
low_demand,9,5,ST023,MD060,0,0,0,0,0.0
low_demand,9,5,ST024,MD001,0,0,0,0,0.0
low_demand,9,5,ST024,MD002,1,0,1,0,0.0
low_demand,9,5,ST024,MD003,1,0,1,0,0.0
low_demand,9,5,ST024,MD004,0,0,0,0,0.0
low_demand,9,5,ST024,MD005,0,0,0,0,0.0
low_demand,9,5,ST024,MD006,1,0,1,0,0.0
low_demand,9,5,ST024,MD007,0,0,0,0,0.0
low_demand,9,5,ST024,MD008,0,0,0,0,0.0
low_demand,9,5,ST024,MD009,0,0,0,0,0.0
low_demand,9,5,ST024,MD010,9,0,9,0,0.0
low_demand,9,5,ST024,MD011,0,0,0,0,0.0
low_demand,9,5,ST024,MD012,14,0,14,0,0.0
low_demand,9,5,ST024,MD013,0,0,0,0,0.0
low_demand,9,5,ST024,MD014,0,0,0,0,0.0
low_demand,9,5,ST024,MD015,0,0,0,0,0.0
low_demand,9,5,ST024,MD016,5,0,5,0,0.0
low_demand,9,5,ST024,MD017,0,0,0,0,0.0
low_demand,9,5,ST024,MD018,0,0,0,0,0.0
low_demand,9,5,ST024,MD019,3,0,3,0,0.0
low_demand,9,5,ST024,MD020,0,0,0,0,0.0
low_demand,9,5,ST024,MD021,2,0,2,0,0.0
low_demand,9,5,ST024,MD022,0,0,0,0,0.0
low_demand,9,5,ST024,MD023,0,0,0,0,0.0
low_demand,9,5,ST024,MD024,0,0,0,0,0.0
low_demand,9,5,ST024,MD025,0,0,0,0,0.0
low_demand,9,5,ST024,MD026,0,0,0,0,0.0
low_demand,9,5,ST024,MD027,0,0,0,0,0.0
low_demand,9,5,ST024,MD028,0,0,0,0,0.0
low_demand,9,5,ST024,MD029,0,0,0,0,0.0
low_demand,9,5,ST024,MD030,0,0,0,0,0.0
low_demand,9,5,ST024,MD031,0,0,0,0,0.0
low_demand,9,5,ST024,MD032,0,0,0,0,0.0
low_demand,9,5,ST024,MD033,0,0,0,0,0.0
low_demand,9,5,ST024,MD034,0,0,0,0,0.0
low_demand,9,5,ST024,MD035,0,0,0,0,0.0
low_demand,9,5,ST024,MD036,0,0,0,0,0.0
low_demand,9,5,ST024,MD037,0,0,0,0,0.0
low_demand,9,5,ST024,MD038,3,0,3,0,0.0
low_demand,9,5,ST024,MD039,0,0,0,0,0.0
low_demand,9,5,ST024,MD040,0,0,0,0,0.0
low_demand,9,5,ST024,MD041,0,0,0,0,0.0
low_demand,9,5,ST024,MD042,0,0,0,0,0.0
low_demand,9,5,ST024,MD043,0,0,0,0,0.0
low_demand,9,5,ST024,MD044,0,0,0,0,0.0
low_demand,9,5,ST024,MD045,0,0,0,0,0.0
low_demand,9,5,ST024,MD046,0,0,0,0,0.0
low_demand,9,5,ST024,MD047,0,0,0,0,0.0
low_demand,9,5,ST024,MD048,0,0,0,0,0.0
low_demand,9,5,ST024,MD049,0,0,0,0,0.0
low_demand,9,5,ST024,MD050,0,0,0,0,0.0
low_demand,9,5,ST024,MD051,0,0,0,0,0.0
low_demand,9,5,ST024,MD052,0,0,0,0,0.0
low_demand,9,5,ST024,MD053,0,0,0,0,0.0
low_demand,9,5,ST024,MD054,0,0,0,0,0.0
low_demand,9,5,ST024,MD055,0,0,0,0,0.0
low_demand,9,5,ST024,MD056,0,0,0,0,0.0
low_demand,9,5,ST024,MD057,0,0,0,0,0.0
low_demand,9,5,ST024,MD058,0,0,0,0,0.0
low_demand,9,5,ST024,MD059,0,0,0,0,0.0
low_demand,9,5,ST024,MD060,0,0,0,0,0.0
low_demand,9,5,ST025,MD001,0,0,0,0,0.0
low_demand,9,5,ST025,MD002,1,0,1,0,0.0
low_demand,9,5,ST025,MD003,1,0,1,0,0.0
low_demand,9,5,ST025,MD004,0,0,0,0,0.0
low_demand,9,5,ST025,MD005,0,0,0,0,0.0
low_demand,9,5,ST025,MD006,0,0,0,0,0.0
low_demand,9,5,ST025,MD007,0,0,0,0,0.0
low_demand,9,5,ST025,MD008,0,0,0,0,0.0
low_demand,9,5,ST025,MD009,0,0,0,0,0.0
low_demand,9,5,ST025,MD010,8,0,8,0,0.0
low_demand,9,5,ST025,MD011,0,0,0,0,0.0
low_demand,9,5,ST025,MD012,9,0,9,0,0.0
low_demand,9,5,ST025,MD013,0,0,0,0,0.0
low_demand,9,5,ST025,MD014,0,0,0,0,0.0
low_demand,9,5,ST025,MD015,0,0,0,0,0.0
low_demand,9,5,ST025,MD016,4,0,4,0,0.0
low_demand,9,5,ST025,MD017,0,0,0,0,0.0
low_demand,9,5,ST025,MD018,0,0,0,0,0.0
low_demand,9,5,ST025,MD019,0,0,0,0,0.0
low_demand,9,5,ST025,MD020,0,0,0,0,0.0
low_demand,9,5,ST025,MD021,3,0,3,0,0.0
low_demand,9,5,ST025,MD022,0,0,0,0,0.0
low_demand,9,5,ST025,MD023,0,0,0,0,0.0
low_demand,9,5,ST025,MD024,1,0,1,0,0.0
low_demand,9,5,ST025,MD025,0,0,0,0,0.0
low_demand,9,5,ST025,MD026,0,0,0,0,0.0
low_demand,9,5,ST025,MD027,2,0,2,0,0.0
low_demand,9,5,ST025,MD028,0,0,0,0,0.0
low_demand,9,5,ST025,MD029,0,0,0,0,0.0
low_demand,9,5,ST025,MD030,0,0,0,0,0.0
low_demand,9,5,ST025,MD031,0,0,0,0,0.0
low_demand,9,5,ST025,MD032,0,0,0,0,0.0
low_demand,9,5,ST025,MD033,0,0,0,0,0.0
low_demand,9,5,ST025,MD034,0,0,0,0,0.0
low_demand,9,5,ST025,MD035,1,0,1,0,0.0
low_demand,9,5,ST025,MD036,0,0,0,0,0.0
low_demand,9,5,ST025,MD037,0,0,0,0,0.0
low_demand,9,5,ST025,MD038,0,0,0,0,0.0
low_demand,9,5,ST025,MD039,0,0,0,0,0.0
low_demand,9,5,ST025,MD040,0,0,0,0,0.0
low_demand,9,5,ST025,MD041,0,0,0,0,0.0
low_demand,9,5,ST025,MD042,0,0,0,0,0.0
low_demand,9,5,ST025,MD043,0,0,0,0,0.0
low_demand,9,5,ST025,MD044,0,0,0,0,0.0
low_demand,9,5,ST025,MD045,0,0,0,0,0.0
low_demand,9,5,ST025,MD046,0,0,0,0,0.0
low_demand,9,5,ST025,MD047,0,0,0,0,0.0
low_demand,9,5,ST025,MD048,0,0,0,0,0.0
low_demand,9,5,ST025,MD049,0,0,0,0,0.0
low_demand,9,5,ST025,MD050,0,0,0,0,0.0
low_demand,9,5,ST025,MD051,0,0,0,0,0.0
low_demand,9,5,ST025,MD052,0,0,0,0,0.0
low_demand,9,5,ST025,MD053,0,0,0,0,0.0
low_demand,9,5,ST025,MD054,0,0,0,0,0.0
low_demand,9,5,ST025,MD055,0,0,0,0,0.0
low_demand,9,5,ST025,MD056,0,0,0,0,0.0
low_demand,9,5,ST025,MD057,0,0,0,0,0.0
low_demand,9,5,ST025,MD058,0,0,0,0,0.0
low_demand,9,5,ST025,MD059,0,0,0,0,0.0
low_demand,9,5,ST025,MD060,0,0,0,0,0.0
low_demand,9,6,ST001,MD001,1,0,1,0,0.0
low_demand,9,6,ST001,MD002,0,0,0,0,0.0
low_demand,9,6,ST001,MD003,0,0,0,0,0.0
low_demand,9,6,ST001,MD004,0,0,0,0,0.0
low_demand,9,6,ST001,MD005,0,0,0,0,0.0
low_demand,9,6,ST001,MD006,0,0,0,0,0.0
low_demand,9,6,ST001,MD007,0,0,0,0,0.0
low_demand,9,6,ST001,MD008,0,0,0,0,0.0
low_demand,9,6,ST001,MD009,0,0,0,0,0.0
low_demand,9,6,ST001,MD010,9,0,9,0,0.0
low_demand,9,6,ST001,MD011,0,0,0,0,0.0
low_demand,9,6,ST001,MD012,3,0,3,0,0.0
low_demand,9,6,ST001,MD013,0,0,0,0,0.0
low_demand,9,6,ST001,MD014,0,0,0,0,0.0
low_demand,9,6,ST001,MD015,0,0,0,0,0.0
low_demand,9,6,ST001,MD016,1,0,1,0,0.0
low_demand,9,6,ST001,MD017,0,0,0,0,0.0
low_demand,9,6,ST001,MD018,0,0,0,0,0.0
low_demand,9,6,ST001,MD019,1,0,1,0,0.0
low_demand,9,6,ST001,MD020,1,0,1,0,0.0
low_demand,9,6,ST001,MD021,1,0,1,0,0.0
low_demand,9,6,ST001,MD022,0,0,0,0,0.0
low_demand,9,6,ST001,MD023,0,0,0,0,0.0
low_demand,9,6,ST001,MD024,0,0,0,0,0.0
low_demand,9,6,ST001,MD025,0,0,0,0,0.0
low_demand,9,6,ST001,MD026,0,0,0,0,0.0
low_demand,9,6,ST001,MD027,1,0,1,0,0.0
low_demand,9,6,ST001,MD028,0,0,0,0,0.0
low_demand,9,6,ST001,MD029,0,0,0,0,0.0
low_demand,9,6,ST001,MD030,0,0,0,0,0.0
low_demand,9,6,ST001,MD031,0,0,0,0,0.0
low_demand,9,6,ST001,MD032,0,0,0,0,0.0
low_demand,9,6,ST001,MD033,0,0,0,0,0.0
low_demand,9,6,ST001,MD034,0,0,0,0,0.0
low_demand,9,6,ST001,MD035,1,0,1,0,0.0
low_demand,9,6,ST001,MD036,0,0,0,0,0.0
low_demand,9,6,ST001,MD037,1,0,1,0,0.0
low_demand,9,6,ST001,MD038,3,0,3,0,0.0
low_demand,9,6,ST001,MD039,1,0,1,0,0.0
low_demand,9,6,ST001,MD040,0,0,0,0,0.0
low_demand,9,6,ST001,MD041,0,0,0,0,0.0
low_demand,9,6,ST001,MD042,0,0,0,0,0.0
low_demand,9,6,ST001,MD043,0,0,0,0,0.0
low_demand,9,6,ST001,MD044,1,0,1,0,0.0
low_demand,9,6,ST001,MD045,0,0,0,0,0.0
low_demand,9,6,ST001,MD046,0,0,0,0,0.0
low_demand,9,6,ST001,MD047,0,0,0,0,0.0
low_demand,9,6,ST001,MD048,0,0,0,0,0.0
low_demand,9,6,ST001,MD049,0,0,0,0,0.0
low_demand,9,6,ST001,MD050,0,0,0,0,0.0
low_demand,9,6,ST001,MD051,0,0,0,0,0.0
low_demand,9,6,ST001,MD052,4,0,4,0,0.0
low_demand,9,6,ST001,MD053,0,0,0,0,0.0
low_demand,9,6,ST001,MD054,0,0,0,0,0.0
low_demand,9,6,ST001,MD055,0,0,0,0,0.0
low_demand,9,6,ST001,MD056,0,0,0,0,0.0
low_demand,9,6,ST001,MD057,0,0,0,0,0.0
low_demand,9,6,ST001,MD058,0,0,0,0,0.0
low_demand,9,6,ST001,MD059,0,0,0,0,0.0
low_demand,9,6,ST001,MD060,0,0,0,0,0.0
low_demand,9,6,ST002,MD001,0,0,0,0,0.0
low_demand,9,6,ST002,MD002,1,0,1,0,0.0
low_demand,9,6,ST002,MD003,1,0,1,0,0.0
low_demand,9,6,ST002,MD004,0,0,0,0,0.0
low_demand,9,6,ST002,MD005,0,0,0,0,0.0
low_demand,9,6,ST002,MD006,0,0,0,0,0.0
low_demand,9,6,ST002,MD007,0,0,0,0,0.0
low_demand,9,6,ST002,MD008,0,0,0,0,0.0
low_demand,9,6,ST002,MD009,0,0,0,0,0.0
low_demand,9,6,ST002,MD010,7,0,7,0,0.0
low_demand,9,6,ST002,MD011,0,0,0,0,0.0
low_demand,9,6,ST002,MD012,5,0,5,0,0.0
low_demand,9,6,ST002,MD013,0,0,0,0,0.0
low_demand,9,6,ST002,MD014,0,0,0,0,0.0
low_demand,9,6,ST002,MD015,0,0,0,0,0.0
low_demand,9,6,ST002,MD016,1,0,1,0,0.0
low_demand,9,6,ST002,MD017,0,0,0,0,0.0
low_demand,9,6,ST002,MD018,0,0,0,0,0.0
low_demand,9,6,ST002,MD019,1,0,1,0,0.0
