week_start,week_number,store_id,model_id,units_sold,sales_value,is_festive_week
2025-03-10,28,ST024,MD052,0,0.0,0
2025-03-17,29,ST024,MD052,0,0.0,0
2025-03-24,30,ST024,MD052,0,0.0,0
2025-03-31,31,ST024,MD052,0,0.0,0
2025-04-07,32,ST024,MD052,0,0.0,0
2025-04-14,33,ST024,MD052,0,0.0,0
2025-04-21,34,ST024,MD052,0,0.0,0
2025-04-28,35,ST024,MD052,0,0.0,0
2025-05-05,36,ST024,MD052,0,0.0,0
2025-05-12,37,ST024,MD052,0,0.0,0
2025-05-19,38,ST024,MD052,0,0.0,0
2025-05-26,39,ST024,MD052,0,0.0,0
2025-06-02,40,ST024,MD052,0,0.0,0
2025-06-09,41,ST024,MD052,0,0.0,0
2025-06-16,42,ST024,MD052,0,0.0,0
2025-06-23,43,ST024,MD052,0,0.0,0
2025-06-30,44,ST024,MD052,0,0.0,0
2025-07-07,45,ST024,MD052,0,0.0,0
2025-07-14,46,ST024,MD052,0,0.0,0
2025-07-21,47,ST024,MD052,0,0.0,0
2025-07-28,48,ST024,MD052,1,96000.0,0
2025-08-04,49,ST024,MD052,0,0.0,0
2025-08-11,50,ST024,MD052,0,0.0,0
2025-08-18,51,ST024,MD052,0,0.0,0
2025-08-25,52,ST024,MD052,0,0.0,0
2024-09-02,1,ST024,MD053,0,0.0,0
2024-09-09,2,ST024,MD053,0,0.0,0
2024-09-16,3,ST024,MD053,0,0.0,0
2024-09-23,4,ST024,MD053,0,0.0,0
2024-09-30,5,ST024,MD053,0,0.0,0
2024-10-07,6,ST024,MD053,0,0.0,1
2024-10-14,7,ST024,MD053,0,0.0,0
2024-10-21,8,ST024,MD053,0,0.0,0
2024-10-28,9,ST024,MD053,0,0.0,1
2024-11-04,10,ST024,MD053,0,0.0,0
2024-11-11,11,ST024,MD053,0,0.0,0
2024-11-18,12,ST024,MD053,0,0.0,0
2024-11-25,13,ST024,MD053,0,0.0,0
2024-12-02,14,ST024,MD053,0,0.0,0
2024-12-09,15,ST024,MD053,0,0.0,0
2024-12-16,16,ST024,MD053,0,0.0,0
2024-12-23,17,ST024,MD053,0,0.0,0
2024-12-30,18,ST024,MD053,0,0.0,0
2025-01-06,19,ST024,MD053,0,0.0,0
2025-01-13,20,ST024,MD053,0,0.0,0
2025-01-20,21,ST024,MD053,0,0.0,0
2025-01-27,22,ST024,MD053,0,0.0,0
2025-02-03,23,ST024,MD053,0,0.0,0
2025-02-10,24,ST024,MD053,0,0.0,0
2025-02-17,25,ST024,MD053,0,0.0,0
2025-02-24,26,ST024,MD053,0,0.0,0
2025-03-03,27,ST024,MD053,0,0.0,0
2025-03-10,28,ST024,MD053,0,0.0,0
2025-03-17,29,ST024,MD053,0,0.0,0
2025-03-24,30,ST024,MD053,0,0.0,0
2025-03-31,31,ST024,MD053,0,0.0,0
2025-04-07,32,ST024,MD053,0,0.0,0
2025-04-14,33,ST024,MD053,0,0.0,0
2025-04-21,34,ST024,MD053,0,0.0,0
2025-04-28,35,ST024,MD053,0,0.0,0
2025-05-05,36,ST024,MD053,0,0.0,0
2025-05-12,37,ST024,MD053,0,0.0,0
2025-05-19,38,ST024,MD053,0,0.0,0
2025-05-26,39,ST024,MD053,0,0.0,0
2025-06-02,40,ST024,MD053,0,0.0,0
2025-06-09,41,ST024,MD053,0,0.0,0
2025-06-16,42,ST024,MD053,0,0.0,0
2025-06-23,43,ST024,MD053,0,0.0,0
2025-06-30,44,ST024,MD053,0,0.0,0
2025-07-07,45,ST024,MD053,0,0.0,0
2025-07-14,46,ST024,MD053,0,0.0,0
2025-07-21,47,ST024,MD053,0,0.0,0
2025-07-28,48,ST024,MD053,0,0.0,0
2025-08-04,49,ST024,MD053,0,0.0,0
2025-08-11,50,ST024,MD053,0,0.0,0
2025-08-18,51,ST024,MD053,0,0.0,0
2025-08-25,52,ST024,MD053,0,0.0,0
2024-09-02,1,ST024,MD054,0,0.0,0
2024-09-09,2,ST024,MD054,0,0.0,0
2024-09-16,3,ST024,MD054,0,0.0,0
2024-09-23,4,ST024,MD054,0,0.0,0
2024-09-30,5,ST024,MD054,0,0.0,0
2024-10-07,6,ST024,MD054,0,0.0,1
2024-10-14,7,ST024,MD054,0,0.0,0
2024-10-21,8,ST024,MD054,0,0.0,0
2024-10-28,9,ST024,MD054,0,0.0,1
2024-11-04,10,ST024,MD054,0,0.0,0
2024-11-11,11,ST024,MD054,0,0.0,0
2024-11-18,12,ST024,MD054,0,0.0,0
2024-11-25,13,ST024,MD054,0,0.0,0
2024-12-02,14,ST024,MD054,0,0.0,0
2024-12-09,15,ST024,MD054,0,0.0,0
2024-12-16,16,ST024,MD054,0,0.0,0
2024-12-23,17,ST024,MD054,0,0.0,0
2024-12-30,18,ST024,MD054,0,0.0,0
2025-01-06,19,ST024,MD054,0,0.0,0
2025-01-13,20,ST024,MD054,0,0.0,0
2025-01-20,21,ST024,MD054,0,0.0,0
2025-01-27,22,ST024,MD054,0,0.0,0
2025-02-03,23,ST024,MD054,0,0.0,0
2025-02-10,24,ST024,MD054,0,0.0,0
2025-02-17,25,ST024,MD054,0,0.0,0
2025-02-24,26,ST024,MD054,0,0.0,0
2025-03-03,27,ST024,MD054,0,0.0,0
2025-03-10,28,ST024,MD054,0,0.0,0
2025-03-17,29,ST024,MD054,0,0.0,0
2025-03-24,30,ST024,MD054,0,0.0,0
2025-03-31,31,ST024,MD054,0,0.0,0
2025-04-07,32,ST024,MD054,0,0.0,0
2025-04-14,33,ST024,MD054,0,0.0,0
2025-04-21,34,ST024,MD054,0,0.0,0
2025-04-28,35,ST024,MD054,0,0.0,0
2025-05-05,36,ST024,MD054,0,0.0,0
2025-05-12,37,ST024,MD054,0,0.0,0
2025-05-19,38,ST024,MD054,0,0.0,0
2025-05-26,39,ST024,MD054,0,0.0,0
2025-06-02,40,ST024,MD054,0,0.0,0
2025-06-09,41,ST024,MD054,0,0.0,0
2025-06-16,42,ST024,MD054,0,0.0,0
2025-06-23,43,ST024,MD054,0,0.0,0
2025-06-30,44,ST024,MD054,0,0.0,0
2025-07-07,45,ST024,MD054,0,0.0,0
2025-07-14,46,ST024,MD054,0,0.0,0
2025-07-21,47,ST024,MD054,0,0.0,0
2025-07-28,48,ST024,MD054,0,0.0,0
2025-08-04,49,ST024,MD054,0,0.0,0
2025-08-11,50,ST024,MD054,0,0.0,0
2025-08-18,51,ST024,MD054,0,0.0,0
2025-08-25,52,ST024,MD054,0,0.0,0
2024-09-02,1,ST024,MD055,0,0.0,0
2024-09-09,2,ST024,MD055,0,0.0,0
2024-09-16,3,ST024,MD055,0,0.0,0
2024-09-23,4,ST024,MD055,0,0.0,0
2024-09-30,5,ST024,MD055,0,0.0,0
2024-10-07,6,ST024,MD055,0,0.0,1
2024-10-14,7,ST024,MD055,0,0.0,0
2024-10-21,8,ST024,MD055,0,0.0,0
2024-10-28,9,ST024,MD055,0,0.0,1
2024-11-04,10,ST024,MD055,0,0.0,0
2024-11-11,11,ST024,MD055,0,0.0,0
2024-11-18,12,ST024,MD055,0,0.0,0
2024-11-25,13,ST024,MD055,0,0.0,0
2024-12-02,14,ST024,MD055,0,0.0,0
2024-12-09,15,ST024,MD055,0,0.0,0
2024-12-16,16,ST024,MD055,0,0.0,0
2024-12-23,17,ST024,MD055,0,0.0,0
2024-12-30,18,ST024,MD055,0,0.0,0
2025-01-06,19,ST024,MD055,1,75000.0,0
2025-01-13,20,ST024,MD055,0,0.0,0
2025-01-20,21,ST024,MD055,0,0.0,0
2025-01-27,22,ST024,MD055,0,0.0,0
2025-02-03,23,ST024,MD055,0,0.0,0
2025-02-10,24,ST024,MD055,0,0.0,0
2025-02-17,25,ST024,MD055,0,0.0,0
2025-02-24,26,ST024,MD055,0,0.0,0
2025-03-03,27,ST024,MD055,0,0.0,0
2025-03-10,28,ST024,MD055,0,0.0,0
2025-03-17,29,ST024,MD055,0,0.0,0
2025-03-24,30,ST024,MD055,0,0.0,0
2025-03-31,31,ST024,MD055,0,0.0,0
2025-04-07,32,ST024,MD055,0,0.0,0
2025-04-14,33,ST024,MD055,0,0.0,0
2025-04-21,34,ST024,MD055,0,0.0,0
2025-04-28,35,ST024,MD055,1,75000.0,0
2025-05-05,36,ST024,MD055,0,0.0,0
2025-05-12,37,ST024,MD055,0,0.0,0
2025-05-19,38,ST024,MD055,0,0.0,0
2025-05-26,39,ST024,MD055,0,0.0,0
2025-06-02,40,ST024,MD055,0,0.0,0
2025-06-09,41,ST024,MD055,0,0.0,0
2025-06-16,42,ST024,MD055,0,0.0,0
2025-06-23,43,ST024,MD055,0,0.0,0
2025-06-30,44,ST024,MD055,0,0.0,0
2025-07-07,45,ST024,MD055,0,0.0,0
2025-07-14,46,ST024,MD055,0,0.0,0
2025-07-21,47,ST024,MD055,0,0.0,0
2025-07-28,48,ST024,MD055,0,0.0,0
2025-08-04,49,ST024,MD055,0,0.0,0
2025-08-11,50,ST024,MD055,0,0.0,0
2025-08-18,51,ST024,MD055,0,0.0,0
2025-08-25,52,ST024,MD055,0,0.0,0
2024-09-02,1,ST024,MD056,0,0.0,0
2024-09-09,2,ST024,MD056,0,0.0,0
2024-09-16,3,ST024,MD056,0,0.0,0
2024-09-23,4,ST024,MD056,0,0.0,0
2024-09-30,5,ST024,MD056,0,0.0,0
2024-10-07,6,ST024,MD056,0,0.0,1
2024-10-14,7,ST024,MD056,0,0.0,0
2024-10-21,8,ST024,MD056,0,0.0,0
2024-10-28,9,ST024,MD056,0,0.0,1
2024-11-04,10,ST024,MD056,0,0.0,0
2024-11-11,11,ST024,MD056,0,0.0,0
2024-11-18,12,ST024,MD056,0,0.0,0
2024-11-25,13,ST024,MD056,0,0.0,0
2024-12-02,14,ST024,MD056,0,0.0,0
2024-12-09,15,ST024,MD056,0,0.0,0
2024-12-16,16,ST024,MD056,0,0.0,0
2024-12-23,17,ST024,MD056,0,0.0,0
2024-12-30,18,ST024,MD056,0,0.0,0
2025-01-06,19,ST024,MD056,0,0.0,0
2025-01-13,20,ST024,MD056,0,0.0,0
2025-01-20,21,ST024,MD056,0,0.0,0
2025-01-27,22,ST024,MD056,0,0.0,0
2025-02-03,23,ST024,MD056,0,0.0,0
2025-02-10,24,ST024,MD056,0,0.0,0
2025-02-17,25,ST024,MD056,0,0.0,0
2025-02-24,26,ST024,MD056,0,0.0,0
2025-03-03,27,ST024,MD056,0,0.0,0
2025-03-10,28,ST024,MD056,0,0.0,0
2025-03-17,29,ST024,MD056,0,0.0,0
2025-03-24,30,ST024,MD056,0,0.0,0
2025-03-31,31,ST024,MD056,0,0.0,0
2025-04-07,32,ST024,MD056,0,0.0,0
2025-04-14,33,ST024,MD056,0,0.0,0
2025-04-21,34,ST024,MD056,0,0.0,0
2025-04-28,35,ST024,MD056,0,0.0,0
2025-05-05,36,ST024,MD056,0,0.0,0
2025-05-12,37,ST024,MD056,0,0.0,0
2025-05-19,38,ST024,MD056,0,0.0,0
2025-05-26,39,ST024,MD056,0,0.0,0
2025-06-02,40,ST024,MD056,0,0.0,0
2025-06-09,41,ST024,MD056,0,0.0,0
2025-06-16,42,ST024,MD056,0,0.0,0
2025-06-23,43,ST024,MD056,0,0.0,0
2025-06-30,44,ST024,MD056,0,0.0,0
2025-07-07,45,ST024,MD056,0,0.0,0
2025-07-14,46,ST024,MD056,0,0.0,0
2025-07-21,47,ST024,MD056,0,0.0,0
2025-07-28,48,ST024,MD056,0,0.0,0
2025-08-04,49,ST024,MD056,0,0.0,0
2025-08-11,50,ST024,MD056,0,0.0,0
2025-08-18,51,ST024,MD056,0,0.0,0
2025-08-25,52,ST024,MD056,0,0.0,0
2024-09-02,1,ST024,MD057,0,0.0,0
2024-09-09,2,ST024,MD057,0,0.0,0
2024-09-16,3,ST024,MD057,0,0.0,0
2024-09-23,4,ST024,MD057,0,0.0,0
2024-09-30,5,ST024,MD057,0,0.0,0
2024-10-07,6,ST024,MD057,2,239400.0,1
2024-10-14,7,ST024,MD057,0,0.0,0
2024-10-21,8,ST024,MD057,0,0.0,0
2024-10-28,9,ST024,MD057,0,0.0,1
2024-11-04,10,ST024,MD057,0,0.0,0
2024-11-11,11,ST024,MD057,0,0.0,0
2024-11-18,12,ST024,MD057,0,0.0,0
2024-11-25,13,ST024,MD057,0,0.0,0
2024-12-02,14,ST024,MD057,0,0.0,0
2024-12-09,15,ST024,MD057,0,0.0,0
2024-12-16,16,ST024,MD057,0,0.0,0
2024-12-23,17,ST024,MD057,0,0.0,0
2024-12-30,18,ST024,MD057,0,0.0,0
2025-01-06,19,ST024,MD057,0,0.0,0
2025-01-13,20,ST024,MD057,0,0.0,0
2025-01-20,21,ST024,MD057,0,0.0,0
2025-01-27,22,ST024,MD057,0,0.0,0
2025-02-03,23,ST024,MD057,0,0.0,0
2025-02-10,24,ST024,MD057,0,0.0,0
2025-02-17,25,ST024,MD057,0,0.0,0
2025-02-24,26,ST024,MD057,0,0.0,0
2025-03-03,27,ST024,MD057,0,0.0,0
2025-03-10,28,ST024,MD057,0,0.0,0
2025-03-17,29,ST024,MD057,0,0.0,0
2025-03-24,30,ST024,MD057,0,0.0,0
2025-03-31,31,ST024,MD057,0,0.0,0
2025-04-07,32,ST024,MD057,0,0.0,0
2025-04-14,33,ST024,MD057,0,0.0,0
2025-04-21,34,ST024,MD057,0,0.0,0
2025-04-28,35,ST024,MD057,0,0.0,0
2025-05-05,36,ST024,MD057,0,0.0,0
2025-05-12,37,ST024,MD057,0,0.0,0
2025-05-19,38,ST024,MD057,0,0.0,0
2025-05-26,39,ST024,MD057,0,0.0,0
2025-06-02,40,ST024,MD057,0,0.0,0
2025-06-09,41,ST024,MD057,0,0.0,0
2025-06-16,42,ST024,MD057,0,0.0,0
2025-06-23,43,ST024,MD057,0,0.0,0
2025-06-30,44,ST024,MD057,0,0.0,0
2025-07-07,45,ST024,MD057,0,0.0,0
2025-07-14,46,ST024,MD057,0,0.0,0
2025-07-21,47,ST024,MD057,0,0.0,0
2025-07-28,48,ST024,MD057,0,0.0,0
2025-08-04,49,ST024,MD057,0,0.0,0
2025-08-11,50,ST024,MD057,0,0.0,0
2025-08-18,51,ST024,MD057,0,0.0,0
2025-08-25,52,ST024,MD057,0,0.0,0
2024-09-02,1,ST024,MD058,0,0.0,0
2024-09-09,2,ST024,MD058,0,0.0,0
2024-09-16,3,ST024,MD058,0,0.0,0
2024-09-23,4,ST024,MD058,0,0.0,0
2024-09-30,5,ST024,MD058,0,0.0,0
2024-10-07,6,ST024,MD058,0,0.0,1
2024-10-14,7,ST024,MD058,0,0.0,0
2024-10-21,8,ST024,MD058,0,0.0,0
2024-10-28,9,ST024,MD058,0,0.0,1
2024-11-04,10,ST024,MD058,0,0.0,0
2024-11-11,11,ST024,MD058,0,0.0,0
2024-11-18,12,ST024,MD058,0,0.0,0
2024-11-25,13,ST024,MD058,0,0.0,0
2024-12-02,14,ST024,MD058,0,0.0,0
2024-12-09,15,ST024,MD058,0,0.0,0
2024-12-16,16,ST024,MD058,0,0.0,0
2024-12-23,17,ST024,MD058,0,0.0,0
2024-12-30,18,ST024,MD058,0,0.0,0
2025-01-06,19,ST024,MD058,0,0.0,0
2025-01-13,20,ST024,MD058,0,0.0,0
2025-01-20,21,ST024,MD058,0,0.0,0
2025-01-27,22,ST024,MD058,0,0.0,0
2025-02-03,23,ST024,MD058,0,0.0,0
2025-02-10,24,ST024,MD058,0,0.0,0
2025-02-17,25,ST024,MD058,0,0.0,0
2025-02-24,26,ST024,MD058,0,0.0,0
2025-03-03,27,ST024,MD058,0,0.0,0
2025-03-10,28,ST024,MD058,0,0.0,0
2025-03-17,29,ST024,MD058,0,0.0,0
2025-03-24,30,ST024,MD058,0,0.0,0
2025-03-31,31,ST024,MD058,0,0.0,0
2025-04-07,32,ST024,MD058,0,0.0,0
2025-04-14,33,ST024,MD058,0,0.0,0
2025-04-21,34,ST024,MD058,0,0.0,0
2025-04-28,35,ST024,MD058,0,0.0,0
2025-05-05,36,ST024,MD058,0,0.0,0
2025-05-12,37,ST024,MD058,0,0.0,0
2025-05-19,38,ST024,MD058,0,0.0,0
2025-05-26,39,ST024,MD058,0,0.0,0
2025-06-02,40,ST024,MD058,0,0.0,0
2025-06-09,41,ST024,MD058,0,0.0,0
2025-06-16,42,ST024,MD058,0,0.0,0
2025-06-23,43,ST024,MD058,0,0.0,0
2025-06-30,44,ST024,MD058,0,0.0,0
2025-07-07,45,ST024,MD058,0,0.0,0
2025-07-14,46,ST024,MD058,0,0.0,0
2025-07-21,47,ST024,MD058,0,0.0,0
2025-07-28,48,ST024,MD058,0,0.0,0
2025-08-04,49,ST024,MD058,0,0.0,0
2025-08-11,50,ST024,MD058,0,0.0,0
2025-08-18,51,ST024,MD058,0,0.0,0
2025-08-25,52,ST024,MD058,0,0.0,0
2024-09-02,1,ST024,MD059,0,0.0,0
2024-09-09,2,ST024,MD059,0,0.0,0
2024-09-16,3,ST024,MD059,0,0.0,0
2024-09-23,4,ST024,MD059,0,0.0,0
2024-09-30,5,ST024,MD059,0,0.0,0
2024-10-07,6,ST024,MD059,0,0.0,1
2024-10-14,7,ST024,MD059,0,0.0,0
2024-10-21,8,ST024,MD059,0,0.0,0
2024-10-28,9,ST024,MD059,0,0.0,1
2024-11-04,10,ST024,MD059,0,0.0,0
2024-11-11,11,ST024,MD059,0,0.0,0
2024-11-18,12,ST024,MD059,0,0.0,0
2024-11-25,13,ST024,MD059,0,0.0,0
2024-12-02,14,ST024,MD059,0,0.0,0
2024-12-09,15,ST024,MD059,0,0.0,0
2024-12-16,16,ST024,MD059,0,0.0,0
2024-12-23,17,ST024,MD059,0,0.0,0
2024-12-30,18,ST024,MD059,0,0.0,0
2025-01-06,19,ST024,MD059,0,0.0,0
2025-01-13,20,ST024,MD059,0,0.0,0
2025-01-20,21,ST024,MD059,0,0.0,0
2025-01-27,22,ST024,MD059,0,0.0,0
2025-02-03,23,ST024,MD059,0,0.0,0
2025-02-10,24,ST024,MD059,0,0.0,0
2025-02-17,25,ST024,MD059,0,0.0,0
2025-02-24,26,ST024,MD059,0,0.0,0
2025-03-03,27,ST024,MD059,0,0.0,0
2025-03-10,28,ST024,MD059,0,0.0,0
2025-03-17,29,ST024,MD059,0,0.0,0
2025-03-24,30,ST024,MD059,0,0.0,0
2025-03-31,31,ST024,MD059,0,0.0,0
2025-04-07,32,ST024,MD059,0,0.0,0
2025-04-14,33,ST024,MD059,0,0.0,0
2025-04-21,34,ST024,MD059,0,0.0,0
2025-04-28,35,ST024,MD059,0,0.0,0
2025-05-05,36,ST024,MD059,0,0.0,0
2025-05-12,37,ST024,MD059,0,0.0,0
2025-05-19,38,ST024,MD059,0,0.0,0
2025-05-26,39,ST024,MD059,0,0.0,0
2025-06-02,40,ST024,MD059,0,0.0,0
2025-06-09,41,ST024,MD059,0,0.0,0
2025-06-16,42,ST024,MD059,0,0.0,0
2025-06-23,43,ST024,MD059,0,0.0,0
2025-06-30,44,ST024,MD059,0,0.0,0
2025-07-07,45,ST024,MD059,0,0.0,0
2025-07-14,46,ST024,MD059,0,0.0,0
2025-07-21,47,ST024,MD059,0,0.0,0
2025-07-28,48,ST024,MD059,0,0.0,0
2025-08-04,49,ST024,MD059,0,0.0,0
2025-08-11,50,ST024,MD059,0,0.0,0
2025-08-18,51,ST024,MD059,0,0.0,0
2025-08-25,52,ST024,MD059,0,0.0,0
2024-09-02,1,ST024,MD060,0,0.0,0
2024-09-09,2,ST024,MD060,0,0.0,0
2024-09-16,3,ST024,MD060,0,0.0,0
2024-09-23,4,ST024,MD060,0,0.0,0
2024-09-30,5,ST024,MD060,0,0.0,0
2024-10-07,6,ST024,MD060,0,0.0,1
2024-10-14,7,ST024,MD060,0,0.0,0
2024-10-21,8,ST024,MD060,0,0.0,0
2024-10-28,9,ST024,MD060,0,0.0,1
2024-11-04,10,ST024,MD060,0,0.0,0
2024-11-11,11,ST024,MD060,0,0.0,0
2024-11-18,12,ST024,MD060,0,0.0,0
2024-11-25,13,ST024,MD060,0,0.0,0
2024-12-02,14,ST024,MD060,0,0.0,0
2024-12-09,15,ST024,MD060,0,0.0,0
2024-12-16,16,ST024,MD060,0,0.0,0
2024-12-23,17,ST024,MD060,0,0.0,0
2024-12-30,18,ST024,MD060,0,0.0,0
2025-01-06,19,ST024,MD060,0,0.0,0
2025-01-13,20,ST024,MD060,0,0.0,0
2025-01-20,21,ST024,MD060,0,0.0,0
2025-01-27,22,ST024,MD060,0,0.0,0
2025-02-03,23,ST024,MD060,0,0.0,0
2025-02-10,24,ST024,MD060,0,0.0,0
2025-02-17,25,ST024,MD060,0,0.0,0
2025-02-24,26,ST024,MD060,0,0.0,0
2025-03-03,27,ST024,MD060,0,0.0,0
2025-03-10,28,ST024,MD060,0,0.0,0
2025-03-17,29,ST024,MD060,0,0.0,0
2025-03-24,30,ST024,MD060,0,0.0,0
2025-03-31,31,ST024,MD060,0,0.0,0
2025-04-07,32,ST024,MD060,0,0.0,0
2025-04-14,33,ST024,MD060,0,0.0,0
2025-04-21,34,ST024,MD060,0,0.0,0
2025-04-28,35,ST024,MD060,0,0.0,0
2025-05-05,36,ST024,MD060,0,0.0,0
2025-05-12,37,ST024,MD060,0,0.0,0
2025-05-19,38,ST024,MD060,0,0.0,0
2025-05-26,39,ST024,MD060,0,0.0,0
2025-06-02,40,ST024,MD060,0,0.0,0
2025-06-09,41,ST024,MD060,0,0.0,0
2025-06-16,42,ST024,MD060,0,0.0,0
2025-06-23,43,ST024,MD060,0,0.0,0
2025-06-30,44,ST024,MD060,0,0.0,0
2025-07-07,45,ST024,MD060,0,0.0,0
2025-07-14,46,ST024,MD060,0,0.0,0
2025-07-21,47,ST024,MD060,0,0.0,0
2025-07-28,48,ST024,MD060,0,0.0,0
2025-08-04,49,ST024,MD060,0,0.0,0
2025-08-11,50,ST024,MD060,0,0.0,0
2025-08-18,51,ST024,MD060,0,0.0,0
2025-08-25,52,ST024,MD060,0,0.0,0
2024-09-02,1,ST025,MD001,0,0.0,0
2024-09-09,2,ST025,MD001,0,0.0,0
2024-09-16,3,ST025,MD001,0,0.0,0
2024-09-23,4,ST025,MD001,0,0.0,0
2024-09-30,5,ST025,MD001,3,22800.0,0
2024-10-07,6,ST025,MD001,3,22800.0,1
2024-10-14,7,ST025,MD001,1,7600.0,0
2024-10-21,8,ST025,MD001,2,15200.0,0
2024-10-28,9,ST025,MD001,11,83600.0,1
2024-11-04,10,ST025,MD001,3,22800.0,0
2024-11-11,11,ST025,MD001,3,22800.0,0
2024-11-18,12,ST025,MD001,4,30400.0,0
2024-11-25,13,ST025,MD001,4,30400.0,0
2024-12-02,14,ST025,MD001,2,15200.0,0
2024-12-09,15,ST025,MD001,3,22800.0,0
2024-12-16,16,ST025,MD001,1,7600.0,0
2024-12-23,17,ST025,MD001,4,30400.0,0
2024-12-30,18,ST025,MD001,4,30400.0,0
2025-01-06,19,ST025,MD001,5,38000.0,0
2025-01-13,20,ST025,MD001,1,7600.0,0
2025-01-20,21,ST025,MD001,3,22800.0,0
2025-01-27,22,ST025,MD001,1,7600.0,0
2025-02-03,23,ST025,MD001,2,15200.0,0
2025-02-10,24,ST025,MD001,0,0.0,0
2025-02-17,25,ST025,MD001,0,0.0,0
2025-02-24,26,ST025,MD001,1,7600.0,0
2025-03-03,27,ST025,MD001,1,7600.0,0
2025-03-10,28,ST025,MD001,1,7600.0,0
2025-03-17,29,ST025,MD001,0,0.0,0
2025-03-24,30,ST025,MD001,1,7600.0,0
2025-03-31,31,ST025,MD001,1,7600.0,0
2025-04-07,32,ST025,MD001,0,0.0,0
2025-04-14,33,ST025,MD001,1,7600.0,0
2025-04-21,34,ST025,MD001,1,7600.0,0
2025-04-28,35,ST025,MD001,0,0.0,0
2025-05-05,36,ST025,MD001,1,7600.0,0
2025-05-12,37,ST025,MD001,0,0.0,0
2025-05-19,38,ST025,MD001,0,0.0,0
2025-05-26,39,ST025,MD001,2,15200.0,0
2025-06-02,40,ST025,MD001,0,0.0,0
2025-06-09,41,ST025,MD001,0,0.0,0
2025-06-16,42,ST025,MD001,0,0.0,0
2025-06-23,43,ST025,MD001,0,0.0,0
2025-06-30,44,ST025,MD001,1,7600.0,0
2025-07-07,45,ST025,MD001,0,0.0,0
2025-07-14,46,ST025,MD001,0,0.0,0
2025-07-21,47,ST025,MD001,0,0.0,0
2025-07-28,48,ST025,MD001,0,0.0,0
2025-08-04,49,ST025,MD001,0,0.0,0
2025-08-11,50,ST025,MD001,0,0.0,0
2025-08-18,51,ST025,MD001,0,0.0,0
2025-08-25,52,ST025,MD001,1,7600.0,0
2024-09-02,1,ST025,MD002,0,0.0,0
2024-09-09,2,ST025,MD002,0,0.0,0
2024-09-16,3,ST025,MD002,0,0.0,0
2024-09-23,4,ST025,MD002,0,0.0,0
2024-09-30,5,ST025,MD002,0,0.0,0
2024-10-07,6,ST025,MD002,1,7900.0,1
2024-10-14,7,ST025,MD002,0,0.0,0
2024-10-21,8,ST025,MD002,2,15800.0,0
2024-10-28,9,ST025,MD002,6,47400.0,1
2024-11-04,10,ST025,MD002,3,23700.0,0
2024-11-11,11,ST025,MD002,3,23700.0,0
2024-11-18,12,ST025,MD002,5,39500.0,0
2024-11-25,13,ST025,MD002,8,63200.0,0
2024-12-02,14,ST025,MD002,8,63200.0,0
2024-12-09,15,ST025,MD002,7,55300.0,0
2024-12-16,16,ST025,MD002,6,47400.0,0
2024-12-23,17,ST025,MD002,8,63200.0,0
2024-12-30,18,ST025,MD002,6,47400.0,0
2025-01-06,19,ST025,MD002,11,86900.0,0
2025-01-13,20,ST025,MD002,6,47400.0,0
2025-01-20,21,ST025,MD002,10,79000.0,0
2025-01-27,22,ST025,MD002,5,39500.0,0
2025-02-03,23,ST025,MD002,5,39500.0,0
2025-02-10,24,ST025,MD002,5,39500.0,0
2025-02-17,25,ST025,MD002,5,39500.0,0
2025-02-24,26,ST025,MD002,3,23700.0,0
2025-03-03,27,ST025,MD002,5,39500.0,0
2025-03-10,28,ST025,MD002,2,15800.0,0
2025-03-17,29,ST025,MD002,2,15800.0,0
2025-03-24,30,ST025,MD002,5,39500.0,0
2025-03-31,31,ST025,MD002,7,55300.0,0
2025-04-07,32,ST025,MD002,3,23700.0,0
2025-04-14,33,ST025,MD002,6,47400.0,0
2025-04-21,34,ST025,MD002,3,23700.0,0
2025-04-28,35,ST025,MD002,3,23700.0,0
2025-05-05,36,ST025,MD002,8,63200.0,0
2025-05-12,37,ST025,MD002,4,31600.0,0
2025-05-19,38,ST025,MD002,1,7900.0,0
2025-05-26,39,ST025,MD002,2,15800.0,0
2025-06-02,40,ST025,MD002,2,15800.0,0
2025-06-09,41,ST025,MD002,3,23700.0,0
2025-06-16,42,ST025,MD002,4,31600.0,0
2025-06-23,43,ST025,MD002,4,31600.0,0
2025-06-30,44,ST025,MD002,0,0.0,0
2025-07-07,45,ST025,MD002,1,7900.0,0
2025-07-14,46,ST025,MD002,3,23700.0,0
2025-07-21,47,ST025,MD002,1,7900.0,0
2025-07-28,48,ST025,MD002,3,23700.0,0
2025-08-04,49,ST025,MD002,1,7900.0,0
2025-08-11,50,ST025,MD002,2,15800.0,0
2025-08-18,51,ST025,MD002,2,15800.0,0
2025-08-25,52,ST025,MD002,0,0.0,0
2024-09-02,1,ST025,MD003,0,0.0,0
2024-09-09,2,ST025,MD003,0,0.0,0
2024-09-16,3,ST025,MD003,0,0.0,0
2024-09-23,4,ST025,MD003,0,0.0,0
2024-09-30,5,ST025,MD003,0,0.0,0
2024-10-07,6,ST025,MD003,0,0.0,1
2024-10-14,7,ST025,MD003,0,0.0,0
2024-10-21,8,ST025,MD003,0,0.0,0
2024-10-28,9,ST025,MD003,0,0.0,1
2024-11-04,10,ST025,MD003,0,0.0,0
