forecast_week,store_id,model_id,category,store_segment,tier,price,forecast_units,available_units,demand_cap,priority_score,priority_per_rupee,allocated_units,allocated_value,unmet_forecast_units
53,ST012,MD028,Mid-range,Value,Tier 2,36500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD029,Mid-range,Value,Tier 2,31600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD030,Mid-range,Value,Tier 2,27200.0,0.5,9,0,0.47500000000000003,1.7463235294117647e-05,0,0.0,0.5
53,ST012,MD031,Mid-range,Value,Tier 2,38400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD032,Mid-range,Value,Tier 2,42200.0,0.25,7,0,0.23750000000000002,5.627962085308057e-06,0,0.0,0.25
53,ST012,MD033,Mid-range,Value,Tier 2,36100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD034,Mid-range,Value,Tier 2,44100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD035,Mid-range,Value,Tier 2,32400.0,0.0,19,0,0.0,0.0,0,0.0,0.0
53,ST012,MD036,Mid-range,Value,Tier 2,36400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD037,Mid-range,Value,Tier 2,35400.0,0.25,6,0,0.23750000000000002,6.709039548022599e-06,0,0.0,0.25
53,ST012,MD038,Mid-range,Value,Tier 2,39900.0,0.5,37,0,0.525,1.3157894736842106e-05,0,0.0,0.5
53,ST012,MD039,Upper-mid,Value,Tier 2,51000.0,0.25,12,0,0.2625,5.147058823529412e-06,0,0.0,0.25
53,ST012,MD040,Upper-mid,Value,Tier 2,60000.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD041,Upper-mid,Value,Tier 2,69300.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST012,MD042,Upper-mid,Value,Tier 2,48300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD043,Upper-mid,Value,Tier 2,59500.0,0.0,6,0,0.0,0.0,0,0.0,0.0
53,ST012,MD044,Upper-mid,Value,Tier 2,66900.0,0.0,10,0,0.0,0.0,0,0.0,0.0
53,ST012,MD045,Upper-mid,Value,Tier 2,52500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD046,Upper-mid,Value,Tier 2,71500.0,0.0,5,0,0.0,0.0,0,0.0,0.0
53,ST012,MD047,Upper-mid,Value,Tier 2,62300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD048,Upper-mid,Value,Tier 2,59900.0,0.0,4,0,0.0,0.0,0,0.0,0.0
53,ST012,MD049,Premium,Value,Tier 2,70500.0,0.0,3,0,0.0,0.0,0,0.0,0.0
53,ST012,MD050,Premium,Value,Tier 2,97100.0,0.0,14,0,0.0,0.0,0,0.0,0.0
53,ST012,MD051,Premium,Value,Tier 2,82400.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST012,MD052,Premium,Value,Tier 2,96000.0,0.0,14,0,0.0,0.0,0,0.0,0.0
53,ST012,MD053,Premium,Value,Tier 2,82100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD054,Premium,Value,Tier 2,74400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD055,Premium,Value,Tier 2,75000.0,0.0,5,0,0.0,0.0,0,0.0,0.0
53,ST012,MD056,Flagship,Value,Tier 2,102800.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD057,Flagship,Value,Tier 2,119700.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST012,MD058,Flagship,Value,Tier 2,150000.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST012,MD059,Flagship,Value,Tier 2,128600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD060,Flagship,Value,Tier 2,105100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD016,Budget,Value,Tier 3,23300.0,7.25,69,7,7.612500000000001,0.0003267167381974249,7,163100.0,0.25
53,ST013,MD027,Mid-range,Value,Tier 3,46300.0,3.25,27,3,3.4125,7.370410367170627e-05,3,138900.0,0.25
53,ST013,MD038,Mid-range,Value,Tier 3,39900.0,2.0,37,2,2.1,5.2631578947368424e-05,2,79800.0,0.0
53,ST013,MD010,Entry,Value,Tier 3,9800.0,8.25,121,8,8.6625,0.0008839285714285714,8,78400.0,0.25
53,ST013,MD021,Budget,Value,Tier 3,25200.0,3.5,62,3,3.6750000000000003,0.00014583333333333335,3,75600.0,0.5
53,ST013,MD020,Budget,Value,Tier 3,19500.0,1.5,5,1,1.425,7.307692307692307e-05,1,19500.0,0.5
53,ST013,MD002,Keypad,Value,Tier 3,7900.0,2.0,17,2,1.9000000000000001,0.00024050632911392408,2,15800.0,0.0
53,ST013,MD001,Keypad,Value,Tier 3,7600.0,1.0,6,1,0.9500000000000001,0.000125,1,7600.0,0.0
53,ST013,MD003,Keypad,Value,Tier 3,6300.0,0.5,14,0,0.525,8.333333333333333e-05,0,0.0,0.5
53,ST013,MD004,Keypad,Value,Tier 3,8800.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD005,Entry,Value,Tier 3,11600.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST013,MD006,Entry,Value,Tier 3,13100.0,0.75,16,0,0.7125,5.438931297709924e-05,0,0.0,0.75
53,ST013,MD007,Entry,Value,Tier 3,14300.0,0.25,4,0,0.2625,1.835664335664336e-05,0,0.0,0.25
53,ST013,MD008,Entry,Value,Tier 3,8500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD009,Entry,Value,Tier 3,11500.0,0.5,3,0,0.47500000000000003,4.130434782608696e-05,0,0.0,0.5
53,ST013,MD011,Entry,Value,Tier 3,12100.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST013,MD012,Entry,Value,Tier 3,9100.0,6.25,132,6,6.5625,0.0007211538461538462,0,0.0,6.25
53,ST013,MD013,Entry,Value,Tier 3,14500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD014,Budget,Value,Tier 3,20600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD015,Budget,Value,Tier 3,16700.0,0.25,5,0,0.23750000000000002,1.4221556886227546e-05,0,0.0,0.25
53,ST013,MD017,Budget,Value,Tier 3,19500.0,0.25,8,0,0.23750000000000002,1.217948717948718e-05,0,0.0,0.25
53,ST013,MD018,Budget,Value,Tier 3,15900.0,0.25,3,0,0.23750000000000002,1.4937106918238995e-05,0,0.0,0.25
53,ST013,MD019,Budget,Value,Tier 3,25600.0,0.25,23,0,0.23750000000000002,9.277343750000001e-06,0,0.0,0.25
53,ST013,MD022,Budget,Value,Tier 3,21400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD023,Budget,Value,Tier 3,21300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD024,Budget,Value,Tier 3,16600.0,0.0,19,0,0.0,0.0,0,0.0,0.0
53,ST013,MD025,Budget,Value,Tier 3,16000.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD026,Mid-range,Value,Tier 3,31900.0,0.25,1,0,0.23750000000000002,7.445141065830722e-06,0,0.0,0.25
53,ST013,MD028,Mid-range,Value,Tier 3,36500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD029,Mid-range,Value,Tier 3,31600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD030,Mid-range,Value,Tier 3,27200.0,0.25,9,0,0.23750000000000002,8.731617647058824e-06,0,0.0,0.25
53,ST013,MD031,Mid-range,Value,Tier 3,38400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD032,Mid-range,Value,Tier 3,42200.0,0.0,7,0,0.0,0.0,0,0.0,0.0
53,ST013,MD033,Mid-range,Value,Tier 3,36100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD034,Mid-range,Value,Tier 3,44100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD035,Mid-range,Value,Tier 3,32400.0,0.25,19,0,0.23823529411764707,7.3529411764705884e-06,0,0.0,0.25
53,ST013,MD036,Mid-range,Value,Tier 3,36400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD037,Mid-range,Value,Tier 3,35400.0,0.25,6,0,0.23750000000000002,6.709039548022599e-06,0,0.0,0.25
53,ST013,MD039,Upper-mid,Value,Tier 3,51000.0,0.25,12,0,0.23750000000000002,4.65686274509804e-06,0,0.0,0.25
53,ST013,MD040,Upper-mid,Value,Tier 3,60000.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD041,Upper-mid,Value,Tier 3,69300.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST013,MD042,Upper-mid,Value,Tier 3,48300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD043,Upper-mid,Value,Tier 3,59500.0,0.5,6,0,0.47500000000000003,7.983193277310926e-06,0,0.0,0.5
53,ST013,MD044,Upper-mid,Value,Tier 3,66900.0,0.0,10,0,0.0,0.0,0,0.0,0.0
53,ST013,MD045,Upper-mid,Value,Tier 3,52500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD046,Upper-mid,Value,Tier 3,71500.0,0.5,5,0,0.47500000000000003,6.643356643356644e-06,0,0.0,0.5
53,ST013,MD047,Upper-mid,Value,Tier 3,62300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD048,Upper-mid,Value,Tier 3,59900.0,0.0,4,0,0.0,0.0,0,0.0,0.0
53,ST013,MD049,Premium,Value,Tier 3,70500.0,0.0,3,0,0.0,0.0,0,0.0,0.0
53,ST013,MD050,Premium,Value,Tier 3,97100.0,0.0,14,0,0.0,0.0,0,0.0,0.0
53,ST013,MD051,Premium,Value,Tier 3,82400.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST013,MD052,Premium,Value,Tier 3,96000.0,0.0,14,0,0.0,0.0,0,0.0,0.0
53,ST013,MD053,Premium,Value,Tier 3,82100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD054,Premium,Value,Tier 3,74400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD055,Premium,Value,Tier 3,75000.0,0.0,5,0,0.0,0.0,0,0.0,0.0
53,ST013,MD056,Flagship,Value,Tier 3,102800.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD057,Flagship,Value,Tier 3,119700.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST013,MD058,Flagship,Value,Tier 3,150000.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST013,MD059,Flagship,Value,Tier 3,128600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST013,MD060,Flagship,Value,Tier 3,105100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD027,Mid-range,Value,Tier 3,46300.0,3.0,27,3,3.1500000000000004,6.803455723542117e-05,3,138900.0,0.0
53,ST014,MD021,Budget,Value,Tier 3,25200.0,3.25,62,3,3.4125,0.00013541666666666666,3,75600.0,0.25
53,ST014,MD039,Upper-mid,Value,Tier 3,51000.0,1.5,12,1,1.4294117647058824,2.8027681660899653e-05,1,51000.0,0.5
53,ST014,MD035,Mid-range,Value,Tier 3,32400.0,1.0,19,1,1.05,3.240740740740741e-05,1,32400.0,0.0
53,ST014,MD024,Budget,Value,Tier 3,16600.0,1.0,19,1,0.9500000000000001,5.72289156626506e-05,1,16600.0,0.0
53,ST014,MD002,Keypad,Value,Tier 3,7900.0,2.0,17,2,1.9000000000000001,0.00024050632911392408,2,15800.0,0.0
53,ST014,MD006,Entry,Value,Tier 3,13100.0,1.25,16,1,1.1875,9.064885496183206e-05,1,13100.0,0.25
53,ST014,MD010,Entry,Value,Tier 3,9800.0,5.5,121,5,5.775,0.0005892857142857143,1,9800.0,4.5
53,ST014,MD001,Keypad,Value,Tier 3,7600.0,1.0,6,1,0.9500000000000001,0.000125,1,7600.0,0.0
53,ST014,MD003,Keypad,Value,Tier 3,6300.0,1.5,14,1,1.5750000000000002,0.00025,1,6300.0,0.5
53,ST014,MD004,Keypad,Value,Tier 3,8800.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD005,Entry,Value,Tier 3,11600.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST014,MD007,Entry,Value,Tier 3,14300.0,0.5,4,0,0.525,3.671328671328672e-05,0,0.0,0.5
53,ST014,MD008,Entry,Value,Tier 3,8500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD009,Entry,Value,Tier 3,11500.0,0.25,3,0,0.23750000000000002,2.065217391304348e-05,0,0.0,0.25
53,ST014,MD011,Entry,Value,Tier 3,12100.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST014,MD012,Entry,Value,Tier 3,9100.0,2.5,132,2,2.625,0.0002884615384615385,0,0.0,2.5
53,ST014,MD013,Entry,Value,Tier 3,14500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD014,Budget,Value,Tier 3,20600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD015,Budget,Value,Tier 3,16700.0,0.5,5,0,0.47500000000000003,2.8443113772455092e-05,0,0.0,0.5
53,ST014,MD016,Budget,Value,Tier 3,23300.0,1.25,69,1,1.3125,5.633047210300429e-05,0,0.0,1.25
53,ST014,MD017,Budget,Value,Tier 3,19500.0,0.0,8,0,0.0,0.0,0,0.0,0.0
53,ST014,MD018,Budget,Value,Tier 3,15900.0,0.0,3,0,0.0,0.0,0,0.0,0.0
53,ST014,MD019,Budget,Value,Tier 3,25600.0,0.5,23,0,0.48125,1.8798828125e-05,0,0.0,0.5
53,ST014,MD020,Budget,Value,Tier 3,19500.0,0.25,5,0,0.23750000000000002,1.217948717948718e-05,0,0.0,0.25
53,ST014,MD022,Budget,Value,Tier 3,21400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD023,Budget,Value,Tier 3,21300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD025,Budget,Value,Tier 3,16000.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD026,Mid-range,Value,Tier 3,31900.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD028,Mid-range,Value,Tier 3,36500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD029,Mid-range,Value,Tier 3,31600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD030,Mid-range,Value,Tier 3,27200.0,0.25,9,0,0.23750000000000002,8.731617647058824e-06,0,0.0,0.25
53,ST014,MD031,Mid-range,Value,Tier 3,38400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD032,Mid-range,Value,Tier 3,42200.0,0.25,7,0,0.23750000000000002,5.627962085308057e-06,0,0.0,0.25
53,ST014,MD033,Mid-range,Value,Tier 3,36100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD034,Mid-range,Value,Tier 3,44100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD036,Mid-range,Value,Tier 3,36400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD037,Mid-range,Value,Tier 3,35400.0,0.25,6,0,0.23750000000000002,6.709039548022599e-06,0,0.0,0.25
53,ST014,MD038,Mid-range,Value,Tier 3,39900.0,1.75,37,1,1.8375000000000001,4.605263157894737e-05,0,0.0,1.75
53,ST014,MD040,Upper-mid,Value,Tier 3,60000.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD041,Upper-mid,Value,Tier 3,69300.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST014,MD042,Upper-mid,Value,Tier 3,48300.0,0.25,1,0,0.2625,5.4347826086956525e-06,0,0.0,0.25
53,ST014,MD043,Upper-mid,Value,Tier 3,59500.0,0.25,6,0,0.23750000000000002,3.991596638655463e-06,0,0.0,0.25
53,ST014,MD044,Upper-mid,Value,Tier 3,66900.0,0.25,10,0,0.2625,3.923766816143498e-06,0,0.0,0.25
53,ST014,MD045,Upper-mid,Value,Tier 3,52500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD046,Upper-mid,Value,Tier 3,71500.0,0.0,5,0,0.0,0.0,0,0.0,0.0
53,ST014,MD047,Upper-mid,Value,Tier 3,62300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD048,Upper-mid,Value,Tier 3,59900.0,0.25,4,0,0.23750000000000002,3.964941569282137e-06,0,0.0,0.25
53,ST014,MD049,Premium,Value,Tier 3,70500.0,0.0,3,0,0.0,0.0,0,0.0,0.0
53,ST014,MD050,Premium,Value,Tier 3,97100.0,0.25,14,0,0.2625,2.7033985581874356e-06,0,0.0,0.25
53,ST014,MD051,Premium,Value,Tier 3,82400.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST014,MD052,Premium,Value,Tier 3,96000.0,0.0,14,0,0.0,0.0,0,0.0,0.0
53,ST014,MD053,Premium,Value,Tier 3,82100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD054,Premium,Value,Tier 3,74400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD055,Premium,Value,Tier 3,75000.0,0.25,5,0,0.2625,3.5e-06,0,0.0,0.25
53,ST014,MD056,Flagship,Value,Tier 3,102800.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD057,Flagship,Value,Tier 3,119700.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST014,MD058,Flagship,Value,Tier 3,150000.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST014,MD059,Flagship,Value,Tier 3,128600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST014,MD060,Flagship,Value,Tier 3,105100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD021,Budget,Value,Tier 3,25200.0,6.5,62,6,6.825,0.0002708333333333333,6,151200.0,0.5
53,ST015,MD016,Budget,Value,Tier 3,23300.0,5.25,69,5,5.5125,0.00023658798283261804,5,116500.0,0.25
53,ST015,MD044,Upper-mid,Value,Tier 3,66900.0,1.0,10,1,1.05,1.569506726457399e-05,1,66900.0,0.0
53,ST015,MD017,Budget,Value,Tier 3,19500.0,1.0,8,1,0.9500000000000001,4.871794871794872e-05,1,19500.0,0.0
53,ST015,MD015,Budget,Value,Tier 3,16700.0,1.0,5,1,0.9500000000000001,5.6886227544910184e-05,1,16700.0,0.0
53,ST015,MD002,Keypad,Value,Tier 3,7900.0,1.0,17,1,0.9500000000000001,0.00012025316455696204,1,7900.0,0.0
53,ST015,MD003,Keypad,Value,Tier 3,6300.0,1.25,14,1,1.3125,0.00020833333333333335,1,6300.0,0.25
53,ST015,MD001,Keypad,Value,Tier 3,7600.0,0.5,6,0,0.47500000000000003,6.25e-05,0,0.0,0.5
53,ST015,MD004,Keypad,Value,Tier 3,8800.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD005,Entry,Value,Tier 3,11600.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST015,MD006,Entry,Value,Tier 3,13100.0,0.75,16,0,0.7125,5.438931297709924e-05,0,0.0,0.75
53,ST015,MD007,Entry,Value,Tier 3,14300.0,0.0,4,0,0.0,0.0,0,0.0,0.0
53,ST015,MD008,Entry,Value,Tier 3,8500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD009,Entry,Value,Tier 3,11500.0,0.0,3,0,0.0,0.0,0,0.0,0.0
53,ST015,MD010,Entry,Value,Tier 3,9800.0,5.5,121,5,5.775,0.0005892857142857143,0,0.0,5.5
53,ST015,MD011,Entry,Value,Tier 3,12100.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST015,MD012,Entry,Value,Tier 3,9100.0,1.75,132,1,1.8375000000000001,0.00020192307692307694,0,0.0,1.75
53,ST015,MD013,Entry,Value,Tier 3,14500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD014,Budget,Value,Tier 3,20600.0,0.25,1,0,0.23750000000000002,1.1529126213592233e-05,0,0.0,0.25
53,ST015,MD018,Budget,Value,Tier 3,15900.0,0.0,3,0,0.0,0.0,0,0.0,0.0
53,ST015,MD019,Budget,Value,Tier 3,25600.0,0.5,23,0,0.47500000000000003,1.8554687500000003e-05,0,0.0,0.5
53,ST015,MD020,Budget,Value,Tier 3,19500.0,0.0,5,0,0.0,0.0,0,0.0,0.0
53,ST015,MD022,Budget,Value,Tier 3,21400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD023,Budget,Value,Tier 3,21300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD024,Budget,Value,Tier 3,16600.0,0.5,19,0,0.47500000000000003,2.86144578313253e-05,0,0.0,0.5
53,ST015,MD025,Budget,Value,Tier 3,16000.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD026,Mid-range,Value,Tier 3,31900.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD027,Mid-range,Value,Tier 3,46300.0,0.75,27,0,0.7875000000000001,1.7008639308855292e-05,0,0.0,0.75
53,ST015,MD028,Mid-range,Value,Tier 3,36500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD029,Mid-range,Value,Tier 3,31600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD030,Mid-range,Value,Tier 3,27200.0,0.5,9,0,0.5083333333333333,1.8688725490196077e-05,0,0.0,0.5
53,ST015,MD031,Mid-range,Value,Tier 3,38400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD032,Mid-range,Value,Tier 3,42200.0,0.25,7,0,0.23750000000000002,5.627962085308057e-06,0,0.0,0.25
53,ST015,MD033,Mid-range,Value,Tier 3,36100.0,0.25,1,0,0.2625,7.271468144044321e-06,0,0.0,0.25
53,ST015,MD034,Mid-range,Value,Tier 3,44100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD035,Mid-range,Value,Tier 3,32400.0,0.25,19,0,0.23750000000000002,7.330246913580247e-06,0,0.0,0.25
53,ST015,MD036,Mid-range,Value,Tier 3,36400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD037,Mid-range,Value,Tier 3,35400.0,0.25,6,0,0.23750000000000002,6.709039548022599e-06,0,0.0,0.25
53,ST015,MD038,Mid-range,Value,Tier 3,39900.0,1.0,37,1,1.05,2.6315789473684212e-05,0,0.0,1.0
53,ST015,MD039,Upper-mid,Value,Tier 3,51000.0,0.25,12,0,0.23750000000000002,4.65686274509804e-06,0,0.0,0.25
53,ST015,MD040,Upper-mid,Value,Tier 3,60000.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD041,Upper-mid,Value,Tier 3,69300.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST015,MD042,Upper-mid,Value,Tier 3,48300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD043,Upper-mid,Value,Tier 3,59500.0,0.5,6,0,0.47500000000000003,7.983193277310926e-06,0,0.0,0.5
53,ST015,MD045,Upper-mid,Value,Tier 3,52500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD046,Upper-mid,Value,Tier 3,71500.0,0.5,5,0,0.4838709677419355,6.767426122264832e-06,0,0.0,0.5
53,ST015,MD047,Upper-mid,Value,Tier 3,62300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD048,Upper-mid,Value,Tier 3,59900.0,0.0,4,0,0.0,0.0,0,0.0,0.0
53,ST015,MD049,Premium,Value,Tier 3,70500.0,0.0,3,0,0.0,0.0,0,0.0,0.0
53,ST015,MD050,Premium,Value,Tier 3,97100.0,0.0,14,0,0.0,0.0,0,0.0,0.0
53,ST015,MD051,Premium,Value,Tier 3,82400.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST015,MD052,Premium,Value,Tier 3,96000.0,0.0,14,0,0.0,0.0,0,0.0,0.0
53,ST015,MD053,Premium,Value,Tier 3,82100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD054,Premium,Value,Tier 3,74400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD055,Premium,Value,Tier 3,75000.0,0.25,5,0,0.2625,3.5e-06,0,0.0,0.25
53,ST015,MD056,Flagship,Value,Tier 3,102800.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD057,Flagship,Value,Tier 3,119700.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST015,MD058,Flagship,Value,Tier 3,150000.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST015,MD059,Flagship,Value,Tier 3,128600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST015,MD060,Flagship,Value,Tier 3,105100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST016,MD010,Entry,Value,Tier 3,9800.0,7.5,121,7,7.875,0.0008035714285714286,7,68600.0,0.5
53,ST016,MD037,Mid-range,Value,Tier 3,35400.0,1.0,6,1,1.05,2.9661016949152544e-05,1,35400.0,0.0
53,ST016,MD035,Mid-range,Value,Tier 3,32400.0,1.5,19,1,1.5750000000000002,4.8611111111111115e-05,1,32400.0,0.5
53,ST016,MD019,Budget,Value,Tier 3,25600.0,1.25,23,1,1.1875,4.638671875e-05,1,25600.0,0.25
53,ST016,MD001,Keypad,Value,Tier 3,7600.0,0.0,6,0,0.0,0.0,0,0.0,0.0
53,ST016,MD002,Keypad,Value,Tier 3,7900.0,0.5,17,0,0.47500000000000003,6.012658227848102e-05,0,0.0,0.5
53,ST016,MD003,Keypad,Value,Tier 3,6300.0,0.75,14,0,0.7875000000000001,0.000125,0,0.0,0.75
53,ST016,MD004,Keypad,Value,Tier 3,8800.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST016,MD005,Entry,Value,Tier 3,11600.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST016,MD006,Entry,Value,Tier 3,13100.0,0.5,16,0,0.47500000000000003,3.625954198473283e-05,0,0.0,0.5
53,ST016,MD007,Entry,Value,Tier 3,14300.0,0.0,4,0,0.0,0.0,0,0.0,0.0
53,ST016,MD008,Entry,Value,Tier 3,8500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST016,MD009,Entry,Value,Tier 3,11500.0,0.0,3,0,0.0,0.0,0,0.0,0.0
53,ST016,MD011,Entry,Value,Tier 3,12100.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST016,MD012,Entry,Value,Tier 3,9100.0,2.25,132,2,2.3625000000000003,0.00025961538461538467,0,0.0,2.25
53,ST016,MD013,Entry,Value,Tier 3,14500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST016,MD014,Budget,Value,Tier 3,20600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST016,MD015,Budget,Value,Tier 3,16700.0,0.25,5,0,0.23750000000000002,1.4221556886227546e-05,0,0.0,0.25
53,ST016,MD016,Budget,Value,Tier 3,23300.0,2.5,69,2,2.625,0.00011266094420600858,0,0.0,2.5
53,ST016,MD017,Budget,Value,Tier 3,19500.0,0.0,8,0,0.0,0.0,0,0.0,0.0
53,ST016,MD018,Budget,Value,Tier 3,15900.0,0.25,3,0,0.23750000000000002,1.4937106918238995e-05,0,0.0,0.25
53,ST016,MD020,Budget,Value,Tier 3,19500.0,0.0,5,0,0.0,0.0,0,0.0,0.0
